"user_id","num_sessions","total_page_clicks","avg_session_duration_min","num_flights_booked","num_hotels_booked","avg_flight_price","avg_hotel_price_per_night","avg_trip_nights","avg_total_discount","user_age","customer_age_months"
"547150","8","212","4.39","4","3","594.83","101.00","6.0","","44","2"
"559846","9","136","1.89","1","1","728.52","391.00","4.0","0.25","58","2"
"520877","8","141","2.18","3","3","404.38","131.00","4.3","","51","3"
"546462","8","73","1.14","0","2","","300.00","5.5","","74","2"
"338086","8","137","2.14","2","2","490.85","63.00","1.0","","41","6"
"447951","8","189","2.94","2","2","93.21","268.00","1.5","","43","4"
"548189","8","232","9.10","3","4","243.46","174.33","4.7","0.15","30","2"
"569239","8","276","4.25","3","3","835.75","210.67","2.0","0.50","45","2"
"811077","8","105","1.65","1","1","579.79","142.00","6.0","","46","11"
"533199","10","215","2.68","3","3","313.81","216.67","1.3","","28","3"
"519604","8","98","1.52","3","3","124.84","126.67","3.3","","55","3"
"566953","9","315","13.41","3","2","1580.87","157.00","4.0","","31","2"
"523729","8","76","1.16","0","1","","157.00","2.0","","75","3"
"519631","8","178","2.76","6","6","230.35","156.50","2.0","","52","3"
"513289","8","124","1.92","1","1","189.31","437.00","2.0","","36","3"
"717546","8","107","1.69","2","2","124.94","105.00","2.5","","67","0"
"616222","9","126","1.74","2","2","935.31","195.00","2.0","0.25","49","1"
"549850","8","138","2.13","4","4","316.32","102.00","5.5","","51","2"
"520327","8","126","1.96","2","2","594.55","241.00","0.5","0.20","26","3"
"570631","8","159","2.46","1","1","602.09","190.00","0.0","0.25","48","2"
"490629","8","174","2.68","4","4","137.75","188.50","2.5","","38","3"
"513338","8","111","1.71","3","3","336.98","110.00","1.7","0.15","55","3"
"527142","8","199","3.07","6","6","352.92","182.50","2.8","","36","3"
"650049","8","152","2.37","1","1","103.10","183.00","8.0","","24","1"
"594695","8","117","1.82","3","3","412.12","154.33","10.3","","57","2"
"596559","8","118","6.00","2","1","348.65","","","","20","2"
"521062","9","87","1.19","0","0","","","","0.30","61","3"
"476124","8","100","1.55","3","3","418.17","151.67","2.3","","36","4"
"547606","8","114","1.77","3","3","507.76","109.67","2.0","","57","2"
"511331","9","272","15.38","8","6","832.04","277.80","1.2","0.25","48","3"
"608727","8","180","2.77","2","4","328.69","149.00","7.5","","56","2"
"535905","8","293","17.40","3","3","669.62","431.00","4.3","","34","3"
"312488","8","76","1.18","1","1","407.10","299.00","0.0","","31","7"
"519091","8","90","1.40","1","2","1587.20","159.00","14.0","0.20","55","3"
"564517","8","201","3.09","4","4","338.52","218.75","4.0","","58","2"
"559981","8","157","2.43","6","6","256.68","195.67","2.5","","46","2"
"608970","8","74","1.15","1","0","396.70","","","","34","2"
"486751","10","407","14.57","5","4","715.79","185.25","3.0","","50","3"
"545281","9","118","1.63","0","0","","","","","18","2"
"544406","9","320","15.93","5","4","390.54","237.50","2.5","","47","3"
"520405","8","66","1.03","1","1","142.46","164.00","0.0","","31","3"
"575711","9","185","2.57","2","3","525.76","136.67","9.3","","50","2"
"598265","8","141","2.20","2","4","62.41","253.50","2.8","","46","2"
"525488","10","330","13.61","3","2","1659.86","116.00","4.0","","29","3"
"582995","8","123","1.90","3","3","277.18","155.67","3.0","","41","2"
"643344","9","109","1.51","1","1","688.84","149.00","2.0","","48","1"
"509272","8","97","1.50","0","1","","97.00","9.0","","21","3"
"520733","8","144","2.26","3","3","1080.80","149.33","2.7","","42","3"
"515634","8","127","2.01","0","0","","","","","18","3"
"561503","8","117","1.80","3","3","440.39","91.67","5.3","","40","2"
"492497","8","363","17.56","2","1","5312.72","","","","42","3"
"528098","9","100","1.38","0","0","","","","","52","3"
"390811","8","132","2.04","3","3","366.34","134.00","3.3","","41","5"
"380949","8","432","18.60","6","5","368.65","230.00","1.8","","47","5"
"554357","8","63","0.97","0","0","","","","","63","2"
"587195","8","99","1.55","1","1","488.33","86.00","2.0","","65","2"
"476535","9","142","1.95","4","3","448.05","78.33","1.3","","49","4"
"474464","8","115","1.78","3","2","925.82","156.50","2.5","0.20","58","4"
"664998","8","89","1.37","2","1","516.21","80.00","1.0","","50","1"
"550796","8","82","1.29","1","3","614.63","167.00","6.0","","35","2"
"421515","8","180","2.78","2","2","337.55","178.50","1.0","","32","5"
"438985","8","186","4.24","4","4","1330.98","351.50","5.5","0.20","31","4"
"523619","8","122","1.90","1","2","130.66","194.50","8.5","","45","3"
"521943","8","100","1.55","3","3","514.99","165.00","2.7","0.15","53","3"
"515908","8","125","1.91","2","2","293.49","103.00","1.5","0.30","49","3"
"514461","8","77","1.20","1","3","90.64","193.67","10.7","0.30","36","3"
"492614","8","42","0.67","0","0","","","","","20","3"
"526297","8","132","2.07","5","4","320.62","168.75","2.0","","40","3"
"565791","8","98","1.51","3","3","284.03","176.67","5.7","0.35","52","2"
"518092","8","137","2.15","5","3","356.34","173.00","1.7","","46","3"
"582227","8","148","2.30","3","3","550.39","236.00","5.7","","31","2"
"554956","8","119","1.84","4","4","299.87","127.50","1.8","","37","2"
"637075","8","91","1.40","1","1","343.07","193.00","3.0","","65","1"
"530592","8","155","2.38","2","4","510.77","220.75","4.0","0.30","25","3"
"524278","8","69","1.07","1","2","67.26","175.00","4.5","","34","3"
"513296","8","200","3.07","3","3","342.58","283.00","2.7","0.20","38","3"
"651675","8","139","2.14","3","3","374.62","195.00","1.7","","55","1"
"541259","8","166","2.59","4","3","456.32","156.67","3.7","","46","3"
"521474","8","67","1.05","1","1","1382.40","72.00","1.0","","19","3"
"152583","8","149","2.32","1","1","367.83","213.00","2.0","","38","0"
"512204","8","175","2.70","4","4","344.11","193.00","2.3","","56","3"
"511418","8","101","1.57","2","1","736.58","128.00","4.0","0.35","53","3"
"537560","8","138","2.14","5","5","183.84","136.40","2.2","","45","3"
"760304","8","121","1.87","2","2","329.79","118.50","3.5","0.35","38","0"
"546121","8","125","1.95","1","1","455.84","353.00","0.0","0.30","18","2"
"533598","8","133","2.05","3","3","155.66","140.00","6.3","","44","3"
"590981","8","147","2.30","2","3","333.98","134.00","2.7","","40","2"
"518567","9","120","1.68","1","1","222.33","53.00","2.0","","19","3"
"585361","8","165","2.56","0","0","","","","","23","2"
"510369","8","149","2.30","3","3","473.36","107.00","4.7","","50","3"
"573420","8","201","3.14","5","4","403.33","138.00","2.8","","38","2"
"556015","8","221","3.42","3","3","83.18","173.00","2.3","0.65","55","2"
"502875","8","114","1.76","3","2","449.39","147.00","1.0","0.15","47","3"
"514785","8","156","2.43","3","3","260.31","149.33","1.3","","47","3"
"531027","9","135","1.86","3","2","600.05","125.50","1.5","0.30","46","3"
"501512","8","89","1.40","2","2","415.98","129.00","3.5","0.40","36","3"
"528137","8","99","1.52","0","0","","","","","70","3"
"475130","8","177","2.75","6","5","387.26","167.20","1.2","","47","4"
"556215","9","192","2.61","2","2","418.71","128.00","4.5","","58","2"
"612226","8","86","1.33","0","0","","","","","33","1"
"484418","8","125","1.92","3","3","437.49","140.00","3.7","","38","3"
"435596","8","176","2.73","2","2","401.72","223.00","2.0","","54","4"
"572908","8","193","2.98","5","4","492.53","199.75","2.8","","52","2"
"652040","8","129","2.02","3","3","548.32","216.33","2.0","","55","1"
"619432","8","101","1.57","3","3","416.62","132.67","7.0","","34","1"
"536229","8","101","1.57","1","1","137.36","104.00","14.0","","45","3"
"444885","8","137","2.12","1","1","469.48","111.00","3.0","0.20","34","4"
"539542","8","133","2.07","1","1","2252.99","318.00","11.0","","83","3"
"573427","8","126","1.95","3","3","433.10","152.67","6.0","","56","2"
"527524","8","160","2.46","0","1","","237.00","8.0","","26","3"
"485149","9","128","1.77","3","3","265.94","202.00","1.3","","43","3"
"516593","10","169","2.09","3","3","420.16","159.00","10.3","","39","3"
"476104","8","178","2.76","6","7","441.05","174.43","2.1","","51","4"
"642364","8","73","1.14","1","0","225.50","","","","56","1"
"595958","8","307","16.65","4","5","2174.85","104.40","5.4","","52","2"
"664119","8","81","1.26","0","1","","263.00","8.0","","57","1"
"521066","8","146","2.26","4","4","364.92","210.25","1.8","","42","3"
"652190","8","161","2.48","0","0","","","","","20","1"
"517732","8","98","1.51","2","2","496.05","130.50","1.0","0.40","45","3"
"544476","8","157","2.44","1","1","106.04","124.00","1.0","","48","3"
"492287","9","102","1.39","2","2","944.35","228.50","3.0","","38","3"
"512305","8","167","2.60","0","2","","204.00","4.5","","26","3"
"588560","8","121","1.91","0","0","","","","","25","2"
"456318","8","120","1.87","1","1","347.66","151.00","2.0","","31","4"
"586850","8","129","2.01","4","4","303.43","206.00","1.3","","46","2"
"610395","8","105","1.62","2","3","390.37","313.67","2.7","","56","2"
"617125","8","119","1.84","3","2","410.16","108.00","0.5","","40","1"
"602925","9","151","2.09","4","4","460.48","214.25","7.5","","56","2"
"605878","8","164","2.54","2","2","335.50","109.00","3.5","","43","2"
"587675","8","237","16.11","3","2","3289.33","286.00","7.0","","44","2"
"698573","8","124","1.92","3","3","40.98","232.00","4.3","","38","0"
"511314","9","154","2.11","2","3","957.45","129.00","5.3","","24","3"
"566096","8","169","2.62","3","3","287.94","250.67","1.7","0.10","40","2"
"508944","8","153","2.36","2","2","523.66","107.50","1.5","0.10","59","3"
"523505","8","138","2.14","3","5","379.04","230.80","2.8","","49","3"
"546702","8","140","2.15","3","3","292.77","281.00","1.7","","47","2"
"565294","8","181","2.78","4","5","270.30","166.80","4.6","","47","2"
"600287","8","95","1.48","2","2","173.45","167.00","0.0","","41","2"
"641102","8","146","2.24","2","2","445.35","188.50","6.0","","41","1"
"545070","9","164","2.24","1","3","543.08","214.67","6.7","","35","2"
"558277","8","136","2.11","5","5","548.46","390.60","3.0","","50","2"
"480313","8","395","18.01","4","4","139.07","158.00","1.3","0.18","48","4"
"510805","8","132","2.04","1","2","388.86","100.00","5.0","","73","3"
"545404","10","382","12.41","7","6","404.98","132.33","2.7","","52","2"
"555193","8","126","1.95","2","2","410.23","76.00","2.0","","51","2"
"538388","8","139","2.17","5","5","474.39","97.20","2.0","","45","3"
"546072","8","109","1.68","3","4","429.58","169.25","3.5","","50","2"
"527801","9","108","1.51","0","0","","","","","58","3"
"570988","8","97","1.52","1","1","383.40","187.00","3.0","","67","2"
"516967","8","55","0.86","0","0","","","","","27","3"
"661697","8","118","1.85","2","2","513.52","159.50","1.5","","40","1"
"689037","8","160","2.49","3","2","426.54","267.50","2.5","","38","0"
"559794","8","138","2.12","5","4","483.12","156.25","2.8","","39","2"
"525244","9","248","3.44","1","2","398.97","425.00","2.5","","33","3"
"528354","8","207","3.22","3","3","405.36","98.33","3.0","","55","3"
"545939","9","123","1.71","4","3","341.62","214.00","1.7","","45","2"
"524668","10","149","1.87","4","5","292.05","134.80","2.4","","47","3"
"530607","8","145","2.24","2","2","347.68","180.50","2.0","","29","3"
"512301","8","130","2.01","4","3","298.50","142.33","2.7","","44","3"
"651201","8","117","1.83","4","4","220.00","157.75","1.8","","46","1"
"575576","8","186","2.89","3","3","188.59","254.00","2.0","","53","2"
"573792","8","74","1.15","1","1","444.44","207.00","1.0","","46","2"
"400899","8","255","3.92","3","3","364.00","196.67","3.3","","46","5"
"538188","8","198","3.07","3","4","475.64","278.00","3.0","","46","3"
"518015","8","138","2.14","4","4","332.36","143.25","8.0","","41","3"
"594914","8","126","1.97","3","3","510.64","96.33","5.0","","44","2"
"548978","8","141","2.18","1","4","780.46","151.25","7.8","0.23","38","2"
"389759","8","156","2.40","3","3","1058.56","186.67","1.7","","33","5"
"458725","8","65","1.02","0","0","","","","0.25","18","4"
"471186","8","124","1.93","2","2","589.24","127.00","0.5","","51","4"
"559093","8","139","2.15","3","5","607.85","122.40","2.6","","44","2"
"657343","8","354","17.41","2","2","451.76","270.00","3.0","0.30","57","1"
"566735","8","108","1.67","4","4","592.00","83.50","2.0","0.25","56","2"
"531777","8","127","1.98","1","1","144.52","307.00","2.0","0.20","40","3"
"576846","8","103","1.63","0","1","","332.00","3.0","","21","2"
"518582","8","200","3.09","3","3","1696.73","304.00","8.0","","51","3"
"599765","8","152","2.35","1","1","640.68","91.00","8.0","","55","2"
"547663","8","162","2.56","2","2","659.32","149.50","3.5","","45","2"
"519955","8","124","1.93","2","2","474.11","169.50","2.5","","39","3"
"521127","9","219","3.03","3","5","371.14","187.00","6.0","","42","3"
"620719","8","72","1.13","0","1","","136.00","9.0","","27","1"
"505713","8","113","1.77","4","3","270.34","100.33","2.7","","45","3"
"511878","9","247","3.39","0","0","","","","","18","3"
"561288","8","134","2.09","0","0","","","","","48","2"
"553219","9","160","2.21","4","5","304.04","162.40","3.6","0.65","49","2"
"545848","8","80","1.25","0","1","","41.00","6.0","0.20","50","2"
"528723","8","168","2.59","3","4","575.16","96.50","7.0","","36","3"
"545633","8","185","2.87","3","3","396.69","88.00","3.0","","37","2"
"534688","8","127","1.98","4","5","170.69","158.20","3.8","","38","3"
"513422","8","100","1.54","2","2","286.72","204.50","1.0","","43","3"
"556579","8","418","18.38","1","4","","99.00","5.0","","48","2"
"514893","8","89","1.38","0","1","","330.00","10.0","","69","3"
"611350","8","79","1.23","1","1","644.82","146.00","0.0","","28","1"
"545755","8","141","2.18","4","4","315.88","160.75","12.3","","39","2"
"630992","8","103","1.60","0","1","","91.00","6.0","","60","1"
"565718","8","194","3.00","3","4","262.21","115.25","2.8","","52","2"
"547336","9","107","1.47","1","1","310.50","116.00","1.0","","43","2"
"701565","8","160","2.45","3","3","442.08","160.33","1.0","","54","0"
"534246","8","97","1.50","1","2","49.97","159.50","6.0","","39","3"
"513659","8","122","1.88","3","3","717.58","134.67","4.7","","42","3"
"514261","8","113","1.76","3","3","254.19","141.33","0.7","","33","3"
"777366","8","132","2.06","1","1","108.73","314.00","2.0","","49","11"
"544818","8","143","2.22","2","2","926.23","134.50","1.0","","30","3"
"489131","8","64","0.99","0","0","","","","","24","3"
"545634","8","121","1.89","3","3","374.46","132.67","4.3","","46","2"
"653640","8","85","1.32","2","2","1839.71","238.50","6.0","","39","1"
"524358","9","156","6.05","4","3","1603.57","169.50","1.5","","37","3"
"611852","8","106","1.66","2","2","54.70","193.50","0.5","0.25","41","1"
"530277","8","176","2.71","5","5","370.63","155.00","3.6","","47","3"
"484987","8","152","2.35","4","4","282.88","86.50","4.0","","57","3"
"516057","8","456","18.96","5","4","695.68","142.75","3.3","0.20","39","3"
"577215","9","121","1.68","1","1","291.00","244.00","2.0","0.35","32","2"
"528906","8","107","1.66","1","1","77.86","92.00","4.0","","35","3"
"645488","8","66","1.01","0","0","","","","0.15","26","1"
"555782","8","110","1.72","1","2","310.58","95.00","4.5","","57","2"
"529420","9","146","2.01","0","0","","","","","75","3"
"525332","8","349","12.11","6","6","287.63","201.00","4.2","","31","3"
"623815","8","119","1.87","3","3","282.20","134.00","1.7","","33","1"
"485780","8","160","2.47","2","3","247.30","283.00","5.3","","40","3"
"541249","8","126","1.96","2","3","219.46","398.67","4.0","","57","3"
"418329","8","169","2.61","3","3","148.51","118.33","9.0","0.25","50","5"
"524572","9","118","1.63","2","3","479.40","138.33","3.7","","46","3"
"581086","8","89","1.39","1","1","2198.61","162.00","2.0","0.30","44","2"
"525610","8","152","5.00","6","5","1095.39","199.50","2.3","0.15","40","3"
"523299","8","121","4.84","2","2","1927.85","114.00","13.0","","60","3"
"435882","9","450","16.76","4","4","181.70","253.00","1.5","","52","4"
"562417","8","102","1.61","3","3","284.15","178.00","4.3","","57","2"
"509341","8","84","1.31","2","1","468.94","201.00","2.0","","25","3"
"554866","9","64","0.90","0","0","","","","","20","2"
"498607","8","139","2.14","2","2","602.28","110.00","1.0","","44","3"
"552313","8","198","3.06","6","5","614.96","206.60","3.4","","46","2"
"495727","8","187","2.92","6","6","489.03","184.33","2.8","","49","3"
"520244","8","114","1.76","2","2","377.04","93.00","4.0","0.30","43","3"
"536964","8","107","1.68","1","1","538.01","81.00","1.0","","35","3"
"541235","8","168","2.62","5","5","1004.73","121.60","2.6","","49","3"
"597662","8","111","1.74","0","0","","","","","18","2"
"490133","8","163","2.52","3","5","366.77","165.20","4.6","","50","3"
"462127","8","202","3.12","2","1","429.95","112.00","1.0","0.15","41","4"
"516680","8","90","1.38","0","0","","","","","67","3"
"488918","8","158","2.47","6","5","565.34","173.60","2.8","","48","3"
