user_id,user_age,has_children,num_trips,traveler_type,perk,group_color
501947,53,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
673076,21,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
592792,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527490,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
564842,22,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
415282,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
678888,54,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558919,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535746,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
515200,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542918,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
606648,30,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
506858,47,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
579404,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563544,50,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
569335,36,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
596153,53,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
537373,38,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519747,46,True,7,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
567219,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
549361,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
557476,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
597434,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
526855,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
583166,22,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
542965,25,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
521186,54,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
530365,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
607706,39,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
617402,34,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
568101,54,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
418692,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
570144,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
535942,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
427506,55,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
564430,43,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
539855,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
559465,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
600304,58,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514951,39,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577216,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
547836,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
542282,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
593385,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509453,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
536135,68,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
557875,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
619109,40,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514899,38,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
600057,35,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
540475,37,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
506675,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
594601,36,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
536431,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
553955,49,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
504473,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
540094,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547997,59,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537066,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535365,31,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
546587,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
639458,44,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
636251,69,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
549202,59,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
579230,45,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
595026,47,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
631477,60,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
580578,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
715059,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
403881,45,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
533827,50,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
613442,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
589775,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
552726,61,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
631384,56,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
518393,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
582979,47,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
521295,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
527354,57,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
561013,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
572932,77,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
482811,68,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
583070,27,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
570692,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
510822,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563315,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515423,57,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
535795,55,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516433,19,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
552535,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547823,56,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509855,36,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
546419,55,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
591888,53,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
509119,27,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
570219,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
509781,64,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
386469,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
589228,52,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
650079,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
527004,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
756434,43,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
516620,67,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
513721,42,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
577682,19,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
606161,47,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
511397,37,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558202,18,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511560,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
522654,42,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
594737,34,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
480895,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
603440,44,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
671367,39,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
700666,59,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527401,38,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
496332,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513317,56,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
514003,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
499252,40,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
554289,22,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519541,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
511811,37,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
532106,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520177,55,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
485785,32,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
537595,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519848,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
523666,54,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519313,24,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
645022,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
561201,60,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
671368,43,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
532742,43,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532650,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
505289,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
537481,71,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
511502,47,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527857,42,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512598,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
565076,25,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511589,42,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
523098,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
574150,56,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
505941,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548006,37,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
